"Dataset: ACS 1-Year Estimates Public Use Microdata Sample (2024)"
"Weight: Housing Unit Weight (WGTP)"
"Universe:"
"Selected Geographies:"
"  East North Central Division"
"  East South Central Division"
"  Middle Atlantic Division"
"  Mountain Division"
"  New England Division"
"  Pacific Division"
"  South Atlantic Division"
"  West North Central Division"
"  West South Central Division"
"","","Income_Group (HINCP_RC1)","","","","",""
"Group","Educational attainment","Total Income_Group (HINCP_RC1)","0-24999","25000-49999","50000-99999","100000-149999","150000+"
"","No schooling completed","32,025","9,403","10,401","7,002","2,024","3,195"
"","Nursery school, preschool","178","93","0","85","0","0"
"","Kindergarten","337","218","36","23","0","60"
"","Grade 1","519","343","42","134","0","0"
"","Grade 2","1,070","483","443","110","34","0"
"","Grade 3","2,954","867","389","1,284","393","21"
"","Grade 4","2,895","638","919","362","829","147"
"","Grade 5","5,692","2,566","1,609","1,024","18","475"
"","Grade 6","8,401","2,606","3,186","1,334","743","532"
"","Grade 7","11,545","5,890","3,041","1,953","419","242"
"","Grade 8","38,806","13,618","12,289","8,738","2,308","1,853"
"","Grade 9","29,325","8,735","10,672","6,651","2,272","995"
"","Grade 10","50,015","18,562","14,225","10,900","4,172","2,156"
"","Grade 11","49,138","16,358","14,295","11,784","3,524","3,177"
"","12th grade - no diploma","42,896","10,072","13,586","11,127","4,392","3,719"
"","Regular high school diploma","554,020","89,179","147,620","197,094","70,694","49,433"
"","GED or alternative credential","121,214","23,318","32,412","42,793","14,349","8,342"
"","Some college, but less than 1 year","134,571","15,903","27,871","51,127","21,376","18,294"
"","1 or more years of college credit, no degree","249,557","27,885","49,531","93,875","44,072","34,194"
"","Associate's degree","138,138","15,076","25,328","51,552","25,085","21,097"
"","Bachelor's degree","324,005","20,441","42,241","104,268","67,710","89,345"
"","Master's degree","136,971","5,168","12,908","41,317","29,255","48,323"
"","Professional degree beyond a bachelor's degree","56,563","2,010","4,341","13,159","10,378","26,675"
"","Doctorate degree","35,824","1,021","2,800","8,644","8,912","14,447"
" -> East South Central Division -> 61+ -> Female","","2,473,320","493,467","574,635","762,322","325,569","317,327"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","33,871","10,684","8,524","9,802","2,376","2,485"
"","Nursery school, preschool","586","215","244","127","0","0"
"","Kindergarten","215","60","36","0","57","62"
"","Grade 1","503","315","135","53","0","0"
"","Grade 2","1,714","255","348","538","0","573"
"","Grade 3","2,323","1,458","270","331","0","264"
"","Grade 4","1,753","1,039","319","352","43","0"
"","Grade 5","2,954","1,092","937","715","52","158"
"","Grade 6","9,819","4,480","2,074","1,505","1,184","576"
"","Grade 7","8,810","3,606","2,391","2,119","584","110"
"","Grade 8","35,848","15,377","9,295","6,701","2,039","2,436"
"","Grade 9","37,026","15,270","10,865","6,489","2,719","1,683"
"","Grade 10","51,161","19,372","15,674","11,345","2,899","1,871"
"","Grade 11","49,444","18,979","13,956","11,087","2,494","2,928"
"","12th grade - no diploma","45,606","12,428","13,586","11,347","4,151","4,094"
"","Regular high school diploma","709,560","160,145","194,583","217,236","78,586","59,010"
"","GED or alternative credential","156,049","43,887","40,914","47,666","13,583","9,999"
"","Some college, but less than 1 year","184,355","33,019","47,001","63,427","22,693","18,215"
"","1 or more years of college credit, no degree","322,709","66,773","73,552","103,147","40,427","38,810"
"","Associate's degree","222,208","32,120","49,790","74,640","35,309","30,349"
"","Bachelor's degree","344,295","35,774","58,276","110,983","63,229","76,033"
"","Master's degree","193,791","13,668","25,747","68,397","39,613","46,366"
"","Professional degree beyond a bachelor's degree","34,896","1,879","3,883","8,878","7,897","12,359"
"","Doctorate degree","23,824","1,572","2,235","5,437","5,634","8,946"
" -> West South Central Division","","30,851,890","3,234,626","4,731,871","9,188,080","5,997,727","7,699,586"
" -> West South Central Division -> 18-29","","6,301,438","656,790","1,071,998","2,075,738","1,217,236","1,279,676"
" -> West South Central Division -> 18-29 -> Male","","3,166,112","287,138","508,621","1,066,795","625,924","677,634"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","38,476","4,717","9,371","13,976","6,492","3,920"
"","Nursery school, preschool","1,303","280","155","742","126","0"
"","Kindergarten","937","360","22","296","142","117"
"","Grade 1","434","0","0","0","434","0"
"","Grade 2","1,692","549","386","711","0","46"
"","Grade 3","2,457","796","512","650","499","0"
"","Grade 4","1,185","275","519","279","112","0"
"","Grade 5","4,009","213","979","1,776","106","935"
"","Grade 6","14,177","1,529","5,109","5,167","1,660","712"
"","Grade 7","3,310","501","470","1,690","567","82"
"","Grade 8","12,244","1,104","3,118","4,430","2,026","1,566"
"","Grade 9","35,518","7,039","9,949","11,747","3,888","2,895"
"","Grade 10","47,316","7,288","11,074","15,804","7,242","5,908"
"","Grade 11","150,698","18,999","25,116","50,679","26,366","29,538"
"","12th grade - no diploma","82,405","10,261","14,273","28,275","15,318","14,278"
"","Regular high school diploma","1,123,071","91,824","195,342","403,435","224,631","207,839"
"","GED or alternative credential","84,608","9,570","15,404","30,559","12,912","16,163"
"","Some college, but less than 1 year","222,672","15,373","36,867","78,543","44,693","47,196"
"","1 or more years of college credit, no degree","533,977","63,291","89,494","172,865","95,151","113,176"
"","Associate's degree","209,988","15,578","29,649","72,672","48,308","43,781"
"","Bachelor's degree","486,837","31,395","49,129","144,858","110,399","151,056"
"","Master's degree","86,693","4,265","9,652","21,982","19,332","31,462"
"","Professional degree beyond a bachelor's degree","14,768","1,431","1,363","4,282","3,878","3,814"
"","Doctorate degree","7,337","500","668","1,377","1,642","3,150"
" -> West South Central Division -> 18-29 -> Female","","3,135,326","369,652","563,377","1,008,943","591,312","602,042"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","27,571","5,062","8,134","8,441","2,810","3,124"
"","Nursery school, preschool","424","229","0","91","0","104"
"","Kindergarten","102","0","0","0","102","0"
"","Grade 1","0","0","0","0","0","0"
"","Grade 2","263","40","0","154","69","0"
"","Grade 3","2,407","807","1,305","144","151","0"
"","Grade 4","1,995","742","151","256","664","182"
"","Grade 5","3,056","974","564","868","454","196"
"","Grade 6","12,604","2,116","5,536","2,099","2,120","733"
"","Grade 7","4,070","951","529","825","1,385","380"
"","Grade 8","9,273","1,802","2,197","2,215","2,127","932"
"","Grade 9","28,855","8,236","7,686","8,049","3,153","1,731"
"","Grade 10","38,587","9,080","11,091","9,610","4,739","4,067"
"","Grade 11","121,423","18,053","24,962","35,188","18,175","25,045"
"","12th grade - no diploma","61,158","12,744","12,779","14,052","9,129","12,454"
"","Regular high school diploma","917,401","114,358","181,400","319,251","159,549","142,843"
"","GED or alternative credential","61,715","8,118","13,173","18,111","9,283","13,030"
"","Some college, but less than 1 year","230,216","21,620","47,022","78,509","43,725","39,340"
"","1 or more years of college credit, no degree","570,881","80,059","110,567","189,444","100,446","90,365"
"","Associate's degree","244,001","21,772","42,298","80,837","53,961","45,133"
"","Bachelor's degree","632,729","49,408","76,608","195,298","140,193","171,222"
"","Master's degree","132,912","10,713","15,040","37,189","31,644","38,326"
"","Professional degree beyond a bachelor's degree","19,992","1,525","1,694","5,344","3,931","7,498"
"","Doctorate degree","13,691","1,243","641","2,968","3,502","5,337"
" -> West South Central Division -> 30-44","","8,650,911","617,515","1,148,275","2,596,137","1,885,011","2,403,973"
" -> West South Central Division -> 30-44 -> Male","","4,198,113","245,041","527,610","1,275,331","954,073","1,196,058"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","90,700","13,614","25,205","27,826","14,438","9,617"
"","Nursery school, preschool","970","217","65","542","0","146"
"","Kindergarten","280","0","111","169","0","0"
"","Grade 1","1,017","0","351","0","0","666"
"","Grade 2","2,868","0","671","1,729","119","349"
"","Grade 3","7,033","803","2,257","3,117","77","779"
"","Grade 4","5,104","676","790","2,696","540","402"
"","Grade 5","10,090","795","3,339","2,381","1,748","1,827"
"","Grade 6","44,825","5,896","15,051","15,437","6,132","2,309"
"","Grade 7","14,106","1,288","3,725","6,221","2,139","733"
"","Grade 8","33,291","4,545","6,598","11,658","8,585","1,905"
"","Grade 9","64,991","9,134","18,662","24,359","8,352","4,484"
"","Grade 10","44,309","6,557","10,895","15,651","5,870","5,336"
"","Grade 11","52,950","7,533","14,685","18,079","8,198","4,455"
"","12th grade - no diploma","83,602","11,531","18,458","30,225","14,095","9,293"
"","Regular high school diploma","948,960","72,039","163,769","351,220","208,800","153,132"
"","GED or alternative credential","189,491","17,684","33,217","70,680","39,576","28,334"
"","Some college, but less than 1 year","270,357","16,589","30,558","95,170","68,603","59,437"
"","1 or more years of college credit, no degree","545,914","27,095","65,015","187,060","134,883","131,861"
"","Associate's degree","312,119","13,712","36,213","103,480","82,966","75,748"
"","Bachelor's degree","928,826","24,460","56,127","213,942","226,520","407,777"
"","Master's degree","392,571","7,582","13,265","66,806","98,178","206,740"
"","Professional degree beyond a bachelor's degree","90,862","1,845","5,633","15,211","11,554","56,619"
"","Doctorate degree","62,877","1,446","2,950","11,672","12,700","34,109"
" -> West South Central Division -> 30-44 -> Female","","4,452,798","372,474","620,665","1,320,806","930,938","1,207,915"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","76,727","13,250","19,574","23,702","11,569","8,632"
"","Nursery school, preschool","2,077","641","292","566","468","110"
"","Kindergarten","438","153","163","0","68","54"
"","Grade 1","919","0","653","95","0","171"
"","Grade 2","3,556","1,642","851","875","188","0"
"","Grade 3","3,766","1,375","977","1,010","337","67"
"","Grade 4","1,907","266","1,136","288","180","37"
"","Grade 5","5,794","713","1,997","1,933","570","581"
"","Grade 6","35,985","6,219","12,997","12,677","2,349","1,743"
"","Grade 7","9,445","929","3,258","3,509","1,049","700"
"","Grade 8","28,020","4,245","6,876","10,760","5,036","1,103"
"","Grade 9","64,661","12,745","18,160","24,540","5,869","3,347"
"","Grade 10","40,079","11,658","9,960","10,330","5,348","2,783"
"","Grade 11","52,484","12,991","13,602","15,540","6,231","4,120"
"","12th grade - no diploma","76,097","14,849","16,432","26,558","10,072","8,186"
"","Regular high school diploma","779,013","100,615","157,252","274,695","143,446","103,005"
"","GED or alternative credential","160,572","22,537","34,730","56,013","29,295","17,997"
"","Some college, but less than 1 year","271,701","31,858","45,616","92,733","55,892","45,602"
"","1 or more years of college credit, no degree","589,261","58,801","109,465","189,474","122,818","108,703"
"","Associate's degree","410,140","28,266","54,580","133,098","103,366","90,830"
"","Bachelor's degree","1,134,222","32,968","81,595","305,167","269,870","444,622"
"","Master's degree","537,096","12,298","24,536","113,396","127,664","259,202"
"","Professional degree beyond a bachelor's degree","94,603","1,445","3,702","12,628","13,628","63,200"
"","Doctorate degree","74,235","2,010","2,261","11,219","15,625","43,120"
" -> West South Central Division -> 45-60","","7,726,051","639,452","935,045","2,062,497","1,595,723","2,493,334"
" -> West South Central Division -> 45-60 -> Male","","3,743,196","278,468","412,900","984,997","793,875","1,272,956"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","112,537","15,581","17,989","39,332","23,989","15,646"
"","Nursery school, preschool","2,707","45","801","1,329","431","101"
"","Kindergarten","951","84","0","711","139","17"
"","Grade 1","3,068","27","667","924","1,140","310"
"","Grade 2","5,382","392","1,051","2,143","198","1,598"
"","Grade 3","11,271","1,408","2,912","4,033","2,112","806"
"","Grade 4","6,572","430","1,547","2,566","1,108","921"
"","Grade 5","13,839","1,431","2,867","6,829","1,796","916"
"","Grade 6","73,616","7,047","20,679","27,073","11,080","7,737"
"","Grade 7","17,857","2,828","3,979","5,862","3,513","1,675"
"","Grade 8","35,091","5,056","6,240","15,086","4,849","3,860"
"","Grade 9","75,698","13,820","14,375","29,551","11,781","6,171"
"","Grade 10","51,769","8,683","10,585","17,526","8,490","6,485"
"","Grade 11","64,845","11,733","13,583","21,260","10,621","7,648"
"","12th grade - no diploma","89,453","11,948","15,033","30,155","15,421","16,896"
"","Regular high school diploma","788,181","80,335","112,900","272,935","173,848","148,163"
"","GED or alternative credential","195,047","20,926","26,653","65,294","43,995","38,179"
"","Some college, but less than 1 year","230,555","15,432","22,679","63,668","56,088","72,688"
"","1 or more years of college credit, no degree","466,323","30,554","56,331","121,475","113,104","144,859"
"","Associate's degree","277,129","15,049","25,287","68,854","73,479","94,460"
"","Bachelor's degree","741,587","23,655","39,272","127,462","158,545","392,653"
"","Master's degree","330,897","8,304","11,677","46,050","56,093","208,773"
"","Professional degree beyond a bachelor's degree","82,180","1,224","2,861","7,721","11,521","58,853"
"","Doctorate degree","66,641","2,476","2,932","7,158","10,534","43,541"
" -> West South Central Division -> 45-60 -> Female","","3,982,855","360,984","522,145","1,077,500","801,848","1,220,378"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","108,651","15,170","24,829","33,942","19,241","15,469"
"","Nursery school, preschool","1,719","178","203","780","398","160"
"","Kindergarten","1,458","483","198","443","334","0"
"","Grade 1","1,376","452","0","723","0","201"
"","Grade 2","5,664","445","1,226","2,675","1,150","168"
"","Grade 3","8,719","862","2,804","2,650","1,100","1,303"
"","Grade 4","6,156","1,439","1,032","2,590","536","559"
"","Grade 5","9,787","1,725","1,606","4,360","856","1,240"
"","Grade 6","65,839","9,116","15,341","22,934","9,854","8,594"
"","Grade 7","15,124","3,752","2,962","3,894","2,481","2,035"
"","Grade 8","39,106","8,332","8,402","10,579","7,782","4,011"
"","Grade 9","79,536","16,024","18,438","25,084","12,700","7,290"
"","Grade 10","49,008","14,578","10,206","12,409","5,964","5,851"
"","Grade 11","53,424","14,578","11,451","14,989","7,506","4,900"
"","12th grade - no diploma","84,812","13,068","15,583","26,717","15,487","13,957"
"","Regular high school diploma","746,834","90,363","130,415","240,564","149,903","135,589"
"","GED or alternative credential","190,914","29,468","35,909","60,128","35,021","30,388"
"","Some college, but less than 1 year","268,038","27,949","40,299","77,555","58,838","63,397"
"","1 or more years of college credit, no degree","486,027","40,633","75,573","142,100","104,913","122,808"
"","Associate's degree","349,848","23,503","43,749","101,823","84,044","96,729"
"","Bachelor's degree","866,843","34,547","60,951","193,491","174,719","403,135"
"","Master's degree","417,448","11,719","17,692","80,331","88,084","219,622"
"","Professional degree beyond a bachelor's degree","73,290","1,590","2,258","9,392","11,537","48,513"
"","Doctorate degree","53,234","1,010","1,018","7,347","9,400","34,459"
" -> West South Central Division -> 61+","","8,173,490","1,320,869","1,576,553","2,453,708","1,299,757","1,522,603"
" -> West South Central Division -> 61+ -> Male","","3,723,103","507,921","665,898","1,133,631","639,881","775,772"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","108,418","24,869","27,919","29,662","12,620","13,348"
"","Nursery school, preschool","938","0","47","440","422","29"
"","Kindergarten","2,254","351","128","1,324","397","54"
"","Grade 1","3,227","1,420","672","261","570","304"
"","Grade 2","8,902","2,477","3,099","2,025","964","337"
"","Grade 3","20,615","5,832","3,844","6,211","2,174","2,554"
"","Grade 4","11,473","4,308","2,783","2,524","978","880"
"","Grade 5","15,561","5,392","3,897","3,574","1,740","958"
"","Grade 6","58,805","17,026","16,896","15,397","5,394","4,092"
"","Grade 7","24,371","8,852","7,189","4,114","2,293","1,923"
"","Grade 8","41,030","13,164","11,807","9,511","2,991","3,557"
"","Grade 9","53,887","16,035","15,430","13,314","5,507","3,601"
"","Grade 10","56,538","17,418","14,490","14,172","6,382","4,076"
"","Grade 11","69,556","20,541","19,268","17,388","6,222","6,137"
"","12th grade - no diploma","77,093","15,498","18,277","23,979","9,713","9,626"
"","Regular high school diploma","799,822","129,036","174,428","272,134","118,604","105,620"
"","GED or alternative credential","181,525","34,548","44,544","58,973","26,174","17,286"
"","Some college, but less than 1 year","260,700","30,305","49,550","89,068","49,504","42,273"
"","1 or more years of college credit, no degree","499,249","62,345","90,795","170,866","90,107","85,136"
"","Associate's degree","234,253","27,038","37,153","81,859","48,568","39,635"
"","Bachelor's degree","696,577","46,406","81,170","197,659","143,665","227,677"
"","Master's degree","309,962","16,969","27,615","80,324","71,911","113,143"
"","Professional degree beyond a bachelor's degree","106,452","4,833","8,820","21,272","15,657","55,870"
"","Doctorate degree","81,895","3,258","6,077","17,580","17,324","37,656"
" -> West South Central Division -> 61+ -> Female","","4,450,387","812,948","910,655","1,320,077","659,876","746,831"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","131,567","35,962","26,591","36,169","17,118","15,727"
"","Nursery school, preschool","1,764","125","220","773","557","89"
"","Kindergarten","1,989","318","391","207","568","505"
"","Grade 1","4,562","1,339","408","2,270","520","25"
"","Grade 2","10,177","4,907","1,124","2,913","319","914"
"","Grade 3","28,033","9,836","4,980","7,599","3,365","2,253"
"","Grade 4","14,509","6,241","2,234","3,554","1,388","1,092"
"","Grade 5","25,221","8,752","6,229","5,105","2,462","2,673"
"","Grade 6","72,860","26,752","17,025","17,229","7,992","3,862"
"","Grade 7","26,124","9,576","7,342","5,410","1,921","1,875"
"","Grade 8","50,294","18,304","10,100","10,655","5,072","6,163"
"","Grade 9","63,040","21,071","17,243","14,541","5,457","4,728"
"","Grade 10","69,132","23,941","18,527","16,300","5,206","5,158"
"","Grade 11","77,701","30,146","17,230","19,012","5,926","5,387"
"","12th grade - no diploma","84,587","20,477","20,669","22,989","11,588","8,864"
"","Regular high school diploma","1,090,422","232,069","270,641","324,240","132,157","131,315"
"","GED or alternative credential","216,087","52,230","52,502","64,326","26,580","20,449"
"","Some college, but less than 1 year","366,485","67,600","81,103","113,544","54,072","50,166"
"","1 or more years of college credit, no degree","580,813","101,827","126,394","181,674","87,702","83,216"
"","Associate's degree","328,167","48,149","64,161","102,489","54,450","58,918"
"","Bachelor's degree","748,844","59,573","108,646","235,569","141,987","203,069"
"","Master's degree","361,148","27,971","46,529","111,519","73,613","101,516"
"","Professional degree beyond a bachelor's degree","56,920","3,759","6,086","13,170","10,579","23,326"
"","Doctorate degree","39,941","2,023","4,280","8,820","9,277","15,541"
" -> Mountain Division","","19,692,758","1,587,541","2,532,705","5,726,733","4,207,777","5,638,002"
" -> Mountain Division -> 18-29","","3,980,540","298,824","534,563","1,279,603","872,028","995,522"
" -> Mountain Division -> 18-29 -> Male","","2,045,806","141,955","258,836","650,266","450,208","544,541"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","25,568","4,331","4,706","8,847","3,999","3,685"
"","Nursery school, preschool","583","139","0","160","284","0"
"","Kindergarten","410","0","213","0","197","0"
"","Grade 1","0","0","0","0","0","0"
"","Grade 2","0","0","0","0","0","0"
"","Grade 3","2,514","0","271","289","1,910","44"
"","Grade 4","1,335","0","0","782","287","266"
"","Grade 5","2,363","48","362","926","75","952"
"","Grade 6","3,961","442","621","418","1,349","1,131"
"","Grade 7","2,001","335","452","786","77","351"
"","Grade 8","7,102","793","453","2,693","924","2,239"
"","Grade 9","20,698","2,131","3,842","5,510","3,376","5,839"
"","Grade 10","26,858","2,197","5,822","8,372","6,544","3,923"
"","Grade 11","89,953","5,609","11,330","30,426","16,123","26,465"
"","12th grade - no diploma","71,078","5,290","9,794","23,013","17,348","15,633"
"","Regular high school diploma","669,905","41,297","83,541","218,168","153,688","173,211"
"","GED or alternative credential","63,472","3,208","9,644","22,549","11,708","16,363"
"","Some college, but less than 1 year","152,282","9,700","18,463","49,875","35,049","39,195"
"","1 or more years of college credit, no degree","368,628","39,135","56,327","112,763","67,705","92,698"
"","Associate's degree","129,280","9,498","16,441","45,396","28,913","29,032"
"","Bachelor's degree","341,179","15,539","29,778","101,682","81,930","112,250"
"","Master's degree","55,143","1,986","5,014","14,099","16,097","17,947"
"","Professional degree beyond a bachelor's degree","5,320","277","1,037","1,413","1,303","1,290"
"","Doctorate degree","6,173","0","725","2,099","1,322","2,027"
" -> Mountain Division -> 18-29 -> Female","","1,934,734","156,869","275,727","629,337","421,820","450,981"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","17,427","3,841","2,165","6,846","2,125","2,450"
"","Nursery school, preschool","2,504","0","1,325","148","443","588"
"","Kindergarten","150","96","0","54","0","0"
"","Grade 1","0","0","0","0","0","0"
"","Grade 2","0","0","0","0","0","0"
"","Grade 3","959","67","0","485","0","407"
"","Grade 4","829","258","145","217","0","209"
"","Grade 5","870","0","311","467","92","0"
"","Grade 6","3,723","665","820","856","1,111","271"
"","Grade 7","1,502","338","0","704","409","51"
"","Grade 8","4,665","725","492","1,495","1,003","950"
"","Grade 9","9,757","740","2,946","2,656","2,546","869"
"","Grade 10","16,843","2,003","2,552","7,949","2,450","1,889"
"","Grade 11","65,591","5,730","11,662","18,421","12,431","17,347"
"","12th grade - no diploma","48,126","4,114","7,159","17,708","9,066","10,079"
"","Regular high school diploma","541,960","44,114","83,674","183,651","115,831","114,690"
"","GED or alternative credential","51,654","5,197","9,148","16,728","11,534","9,047"
"","Some college, but less than 1 year","150,614","12,905","22,032","46,862","33,055","35,760"
"","1 or more years of college credit, no degree","370,026","42,344","57,022","122,091","68,905","79,664"
"","Associate's degree","144,523","9,821","21,453","51,449","32,770","29,030"
"","Bachelor's degree","400,972","20,663","43,199","122,163","99,665","115,282"
"","Master's degree","77,906","2,704","7,172","21,141","22,386","24,503"
"","Professional degree beyond a bachelor's degree","13,179","368","1,861","4,152","2,838","3,960"
"","Doctorate degree","10,954","176","589","3,094","3,160","3,935"
" -> Mountain Division -> 30-44","","5,296,284","265,207","535,647","1,505,098","1,295,733","1,694,599"
" -> Mountain Division -> 30-44 -> Male","","2,661,709","122,815","250,830","766,602","660,629","860,833"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","44,478","4,683","8,841","17,068","7,068","6,818"
"","Nursery school, preschool","418","62","0","226","0","130"
"","Kindergarten","287","0","0","102","0","185"
"","Grade 1","648","508","0","64","76","0"
"","Grade 2","1,190","330","84","423","231","122"
"","Grade 3","1,724","397","198","925","20","184"
"","Grade 4","1,073","0","75","688","137","173"
"","Grade 5","3,031","482","488","816","888","357"
"","Grade 6","14,768","1,950","2,270","5,438","1,658","3,452"
"","Grade 7","6,208","195","1,739","2,563","834","877"
"","Grade 8","12,464","974","1,718","5,543","2,753","1,476"
"","Grade 9","28,396","2,075","5,805","10,878","5,748","3,890"
"","Grade 10","21,291","2,196","3,406","9,175","4,151","2,363"
"","Grade 11","36,134","4,618","6,393","12,438","7,552","5,133"
"","12th grade - no diploma","64,373","6,969","8,767","22,615","14,391","11,631"
"","Regular high school diploma","509,456","25,971","68,100","179,164","130,155","106,066"
"","GED or alternative credential","129,706","10,018","18,769","45,840","31,804","23,275"
"","Some college, but less than 1 year","181,690","9,986","22,167","62,875","43,283","43,379"
"","1 or more years of college credit, no degree","363,278","17,084","37,715","118,641","94,430","95,408"
"","Associate's degree","234,390","8,012","19,818","73,834","67,865","64,861"
"","Bachelor's degree","647,860","19,475","31,381","140,985","168,369","287,650"
"","Master's degree","245,194","4,570","8,487","40,928","59,731","131,478"
"","Professional degree beyond a bachelor's degree","62,017","1,275","2,413","7,453","10,061","40,815"
"","Doctorate degree","51,635","985","2,196","7,920","9,424","31,110"
" -> Mountain Division -> 30-44 -> Female","","2,634,575","142,392","284,817","738,496","635,104","833,766"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","35,545","4,735","8,062","14,027","3,396","5,325"
"","Nursery school, preschool","1,395","0","102","177","816","300"
"","Kindergarten","330","0","192","0","138","0"
"","Grade 1","397","0","341","56","0","0"
"","Grade 2","779","240","0","152","217","170"
"","Grade 3","1,996","338","0","877","304","477"
"","Grade 4","1,045","0","0","0","785","260"
"","Grade 5","1,574","330","529","0","0","715"
"","Grade 6","9,464","1,106","1,648","4,542","1,244","924"
"","Grade 7","3,346","1,312","994","1,006","0","34"
"","Grade 8","12,124","2,020","2,572","4,563","2,492","477"
"","Grade 9","18,890","1,992","6,801","5,352","2,466","2,279"
"","Grade 10","21,232","1,636","3,173","9,006","4,433","2,984"
"","Grade 11","26,433","5,411","5,450","10,581","3,469","1,522"
"","12th grade - no diploma","42,669","4,978","8,374","15,315","8,630","5,372"
"","Regular high school diploma","415,764","31,092","66,035","139,691","105,405","73,541"
"","GED or alternative credential","95,876","10,843","19,713","25,694","20,655","18,971"
"","Some college, but less than 1 year","170,238","11,390","25,418","58,260","39,763","35,407"
"","1 or more years of college credit, no degree","347,558","21,314","47,456","109,538","91,415","77,835"
"","Associate's degree","256,333","15,122","29,308","83,366","62,404","66,133"
"","Bachelor's degree","724,401","18,722","41,120","171,106","187,968","305,485"
"","Master's degree","338,214","6,505","15,011","66,694","80,516","169,488"
"","Professional degree beyond a bachelor's degree","59,867","2,045","1,280","9,338","8,266","38,938"
"","Doctorate degree","49,105","1,261","1,238","9,155","10,322","27,129"
" -> Mountain Division -> 45-60","","4,654,219","280,398","438,195","1,121,980","1,032,034","1,781,612"
" -> Mountain Division -> 45-60 -> Male","","2,276,639","122,771","195,303","535,220","513,812","909,533"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","50,847","5,395","6,563","17,967","10,812","10,110"
"","Nursery school, preschool","1,119","48","165","659","247","0"
"","Kindergarten","293","16","85","137","0","55"
"","Grade 1","1,312","333","374","407","167","31"
"","Grade 2","3,483","0","553","1,164","1,090","676"
"","Grade 3","4,099","281","1,572","1,270","295","681"
"","Grade 4","2,728","0","805","1,357","566","0"
"","Grade 5","3,520","57","805","835","1,156","667"
"","Grade 6","23,128","2,019","4,652","8,050","4,029","4,378"
"","Grade 7","4,482","161","1,143","972","1,400","806"
"","Grade 8","16,610","1,599","3,218","4,139","4,211","3,443"
"","Grade 9","29,354","2,179","5,618","8,137","7,656","5,764"
"","Grade 10","24,472","3,080","5,242","8,233","4,209","3,708"
"","Grade 11","27,140","3,390","2,703","10,373","5,916","4,758"
"","12th grade - no diploma","56,434","4,977","6,618","22,568","11,885","10,386"
"","Regular high school diploma","402,316","29,602","48,788","115,214","98,878","109,834"
"","GED or alternative credential","112,387","8,707","16,070","36,687","25,015","25,908"
"","Some college, but less than 1 year","148,588","10,649","13,522","40,646","35,402","48,369"
"","1 or more years of college credit, no degree","301,838","18,242","26,240","78,128","76,362","102,866"
"","Associate's degree","201,477","9,273","16,512","50,418","51,751","73,523"
"","Bachelor's degree","517,915","15,237","26,119","85,151","112,301","279,107"
"","Master's degree","236,156","5,955","5,571","31,037","48,003","145,590"
"","Professional degree beyond a bachelor's degree","61,389","432","711","6,387","5,948","47,911"
"","Doctorate degree","45,552","1,139","1,654","5,284","6,513","30,962"
" -> Mountain Division -> 45-60 -> Female","","2,377,580","157,627","242,892","586,760","518,222","872,079"
"","N/A (less than 3 years old)","0","0","0","0","0","0"
"","No schooling completed","48,889","4,502","4,768","14,343","14,005","11,271"
"","Nursery school, preschool","1,250","0","387","341","260","262"
"","Kindergarten","948","0","689","112","129","18"
"","Grade 1","1,481","866","314","0","301","0"
"","Grade 2","1,598","0","972","585","41","0"
"","Grade 3","2,909","250","544","667","1,448","0"
"","Grade 4","707","0","172","447","75","13"
"","Grade 5","3,724","247","851","911","1,540","175"
"","Grade 6","26,097","3,230","5,782","7,983","2,727","6,375"
"","Grade 7","4,879","277","1,284","951","869","1,498"
"","Grade 8","14,179","2,016","2,413","5,256","2,228","2,266"
"","Grade 9","25,049","3,149","6,876","9,020","2,913","3,091"
"","Grade 10","19,793","2,935","4,965","7,567","2,690","1,636"
"","Grade 11","25,818","4,419","4,714","7,807","5,033","3,845"
"","12th grade - no diploma","46,270","5,098","6,599","15,160","8,416","10,997"
"","Regular high school diploma","409,552","36,112","59,111","123,912","91,649","98,768"
"","GED or alternative credential","91,288","9,136","15,125","26,323","19,809","20,895"
"","Some college, but less than 1 year","164,550","14,073","17,067","47,206","37,225","48,979"
"","1 or more years of college credit, no degree","315,688","23,403","34,470","83,227","71,086","103,502"
